accepted_fill_count,baseline_atr,combination_id,crossings_per_hour,direction,force_close_at,grid_count,grid_lower,grid_upper,inventory_drag,inventory_drag_ratio,inventory_forced_exit_count,inventory_realized_pnl,loss_component,max_drawdown,max_drawdown_pct,max_inventory_utilization,max_unpaired_lot_age,max_unpaired_lots,mean_inventory_utilization,net_capacity_per_hour,net_pnl,pair_completion_count,paired_grid_pnl,peak_negative_unrealized_pnl,pre_exit_inventory_notional,pre_exit_unrealized_pnl,profit_factor_component,profit_protection_close_count,profit_protection_reduce_count,profit_protection_suppress_count,rejected_fill_count,scenario,seed,step_pct,stop_loss_count,stopped_at_index,stopped_at_price,stopped_reason,symbol,take_profit_count,window_force_close_count,window_key
30,0.4599999999999958,33224,1.05,NEUTRAL,2026-06-01T06:00:00+00:00,21,934.441163646144,992.24164799539,3.5493547184422485,6.1693917022372275,0,-3.946619377640402,3.457814817316943,3.675087489087106,0.007350174978174212,0.317744,2578,8,0.2426195350769231,0.002354835596318539,-3.457814817316943,11,0.5753168042734479,3.925091039179845,158.9058636792624,-3.5493547184422485,0.0,0,0,0,484,EXECUTION_STRESS,17,0.0022427005679224177,1,2599,995.6445521153785,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
34,0.4599999999999958,33224,1.05,NEUTRAL,2026-06-01T06:00:00+00:00,21,934.441163646144,992.24164799539,3.5493547184422485,5.221668485764775,0,-3.946619377640402,3.3533958765658953,3.619155035732721,0.007238310071465442,0.317744,2577,8,0.2433964266153846,0.002354835596318539,-3.3533958765658953,13,0.6797357450244954,3.925091039179845,158.9058636792624,-3.5493547184422485,0.0,0,0,0,483,EXECUTION_STRESS,31,0.0022427005679224177,1,2599,995.6445521153785,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
34,0.4599999999999958,33224,1.05,NEUTRAL,2026-06-01T06:00:00+00:00,21,934.441163646144,992.24164799539,3.5493547184422485,5.297610434453832,0,-3.946619377640402,3.3631399786869283,3.675087489087106,0.007350174978174212,0.317744,2578,8,0.24334062,0.002354835596318539,-3.3631399786869283,13,0.6699916429034625,3.925091039179845,158.9058636792624,-3.5493547184422485,0.0,0,0,0,474,EXECUTION_STRESS,59,0.0022427005679224177,1,2599,995.6445521153785,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
34,0.4599999999999958,33224,1.05,NEUTRAL,2026-06-01T06:00:00+00:00,21,934.441163646144,992.24164799539,3.549241088834522,5.19169814619712,0,-3.9465057480326755,3.34938019392726,3.56242783743597,0.00712485567487194,0.317744,2577,8,0.2432480303076923,0.002354835596318539,-3.34938019392726,13,0.6836377980554039,3.924977409572118,158.9058636792624,-3.549241088834522,0.0,0,0,0,479,EXECUTION_STRESS,97,0.0022427005679224177,1,2599,995.6445521153785,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
3,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.033600000000001275,0.9015388737787371,0,-0.052883999999999105,0.025266034468635287,0.062466034468635565,0.00012493206893727114,0.0770296,19,1,0.03227814193548387,0.0018494666536206907,-0.025266034468635287,1,0.03726960753136382,0.033600000000001275,19.284000000000002,-0.033600000000001275,0.0,0,0,0,2,PRIMARY_ZERO_MAKER,3,0.001681333321473355,0,30,965.1641999999999,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
3,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.033600000000001275,0.9015388737787371,0,-0.052883999999999105,0.025266034468635287,0.06086603446863702,0.00012173206893727404,0.0385392,21,1,0.034754890322580646,0.0018494666536206907,-0.025266034468635287,1,0.03726960753136382,0.033600000000001275,19.284000000000002,-0.033600000000001275,0.0,0,0,0,0,PRIMARY_ZERO_MAKER,10,0.001681333321473355,0,30,965.1641999999999,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
3,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.033600000000001275,0.9015388737787371,0,-0.052883999999999105,0.025266034468635287,0.06086603446863702,0.00012173206893727404,0.0385392,21,1,0.034754890322580646,0.0018494666536206907,-0.025266034468635287,1,0.03726960753136382,0.033600000000001275,19.284000000000002,-0.033600000000001275,0.0,0,0,0,0,PRIMARY_ZERO_MAKER,17,0.001681333321473355,0,30,965.1641999999999,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
3,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.033600000000001275,0.9015388737787371,0,-0.052883999999999105,0.025266034468635287,0.07866603446863674,0.00015733206893727347,0.077072,25,1,0.03724055483870967,0.0018494666536206907,-0.025266034468635287,1,0.03726960753136382,0.033600000000001275,19.284000000000002,-0.033600000000001275,0.0,0,0,0,6,PRIMARY_ZERO_MAKER,31,0.001681333321473355,0,30,965.1641999999999,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
3,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.033600000000001275,0.9015388737787371,0,-0.052883999999999105,0.025266034468635287,0.06086603446863702,0.00012173206893727404,0.0385392,21,1,0.034754890322580646,0.0018494666536206907,-0.025266034468635287,1,0.03726960753136382,0.033600000000001275,19.284000000000002,-0.033600000000001275,0.0,0,0,0,0,PRIMARY_ZERO_MAKER,59,0.001681333321473355,0,30,965.1641999999999,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
3,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.033600000000001275,0.9015388737787371,0,-0.052883999999999105,0.025266034468635287,0.06086603446863702,0.00012173206893727404,0.0385392,21,1,0.034754890322580646,0.0018494666536206907,-0.025266034468635287,1,0.03726960753136382,0.033600000000001275,19.284000000000002,-0.033600000000001275,0.0,0,0,0,0,PRIMARY_ZERO_MAKER,97,0.001681333321473355,0,30,965.1641999999999,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.016200000000001182,1.6200000000001182,0,0.031966499999998635,0.0,0.007000000000000455,1.400000000000091e-05,0.0385148,1,1,0.0015405920000000001,0.0018494666536206907,0.017552674874998633,0,0.0,0.016200000000001182,19.2666,-0.016200000000001182,0.017552674874998633,0,0,0,2,EXECUTION_STRESS,3,0.001681333321473355,0,24,960.921675,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.016200000000001182,1.6200000000001182,0,0.031966499999998635,0.0,0.007000000000000455,1.400000000000091e-05,0.0385148,1,1,0.0015405920000000001,0.0018494666536206907,0.017552674874998633,0,0.0,0.016200000000001182,19.2666,-0.016200000000001182,0.017552674874998633,0,0,0,2,EXECUTION_STRESS,10,0.001681333321473355,0,24,960.921675,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
3,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.033600000000001275,0.9015388737787371,0,-0.0818100000000004,0.05903954996863658,0.09623954996863684,0.0001924790999372737,0.077072,25,1,0.03972597419354838,0.0018494666536206907,-0.05903954996863658,1,0.03726960753136382,0.033600000000001275,19.284000000000002,-0.033600000000001275,0.0,0,0,0,4,EXECUTION_STRESS,17,0.001681333321473355,0,30,966.6105,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
3,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.033600000000001275,0.9015388737787371,0,-0.0818100000000004,0.05903954996863658,0.11243954996863803,0.00022487909993727605,0.077072,25,1,0.035997987096774195,0.0018494666536206907,-0.05903954996863658,1,0.03726960753136382,0.033600000000001275,19.284000000000002,-0.033600000000001275,0.0,0,0,0,7,EXECUTION_STRESS,31,0.001681333321473355,0,30,966.6105,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
3,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.033600000000001275,0.9015388737787371,0,-0.0818100000000004,0.05903954996863658,0.09623954996863684,0.0001924790999372737,0.07706640000000001,23,1,0.037240309677419356,0.0018494666536206907,-0.05903954996863658,1,0.03726960753136382,0.033600000000001275,19.284000000000002,-0.033600000000001275,0.0,0,0,0,2,EXECUTION_STRESS,59,0.001681333321473355,0,30,966.6105,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
3,0.4599999999999958,23342,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,0.033600000000001275,0.9015388737787371,0,-0.0818100000000004,0.05903954996863658,0.09623954996863684,0.0001924790999372737,0.0770296,19,1,0.03227814193548387,0.0018494666536206907,-0.05903954996863658,1,0.03726960753136382,0.033600000000001275,19.284000000000002,-0.033600000000001275,0.0,0,0,0,2,EXECUTION_STRESS,97,0.001681333321473355,0,30,966.6105,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
62,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6229867850469852,2.4996953165801004,0,-2.7806630390392524,1.7912671673338052,2.423432028773254,0.004846864057546508,0.31452159999999996,2353,8,0.264266949669967,0.0018494666536206907,-1.7912671673338052,27,1.0493225984979495,2.639532792769503,157.67625399227748,-2.6229867850469852,0.0,0,0,0,1353,PRIMARY_ZERO_MAKER,3,0.001681333321473355,1,2423,986.462064039186,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
64,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6229867850469852,2.398620461498974,0,-2.7806630390392524,1.7470500303257057,2.423432028773254,0.004846864057546508,0.31452159999999996,2353,8,0.264765695379538,0.0018494666536206907,-1.7470500303257057,28,1.093539735506049,2.639532792769503,157.67625399227748,-2.6229867850469852,0.0,0,0,0,1347,PRIMARY_ZERO_MAKER,10,0.001681333321473355,1,2423,986.462064039186,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
64,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6229867850469852,2.4157184298567373,0,-2.7806630390392524,1.7547898842608964,2.380755579792601,0.004761511159585202,0.31452159999999996,2353,8,0.2639778008250825,0.0018494666536206907,-1.7547898842608964,28,1.0857998815708583,2.639532792769503,157.67625399227748,-2.6229867850469852,0.0,0,0,0,1345,PRIMARY_ZERO_MAKER,17,0.001681333321473355,1,2423,986.462064039186,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
60,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6229867850469852,2.579252610262461,0,-2.7806630390392524,1.8236336233389594,2.3807555797926008,0.004761511159585201,0.31452159999999996,2353,8,0.2640569792079208,0.0018494666536206907,-1.8236336233389594,26,1.0169561424927953,2.639532792769503,157.67625399227748,-2.6229867850469852,0.0,0,0,0,1362,PRIMARY_ZERO_MAKER,31,0.001681333321473355,1,2423,986.462064039186,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
58,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6229867850469852,2.657958258580397,0,-2.7806630390392524,1.8537470354843224,2.423432028773254,0.004846864057546508,0.31452159999999996,2353,8,0.26452529224422444,0.0018494666536206907,-1.8537470354843224,25,0.9868427303474323,2.639532792769503,157.67625399227748,-2.6229867850469852,0.0,0,0,0,1359,PRIMARY_ZERO_MAKER,59,0.001681333321473355,1,2423,986.462064039186,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
60,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6229867850469852,2.538829152794937,0,-2.7806630390392524,1.807441559636233,2.3807555797926008,0.004761511159585201,0.31452159999999996,2353,8,0.2640904198019802,0.0018494666536206907,-1.807441559636233,26,1.0331482061955217,2.639532792769503,157.67625399227748,-2.6229867850469852,0.0,0,0,0,1355,PRIMARY_ZERO_MAKER,97,0.001681333321473355,1,2423,986.462064039186,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
52,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6229867850469852,3.0481330264919397,0,-3.0171774200276626,2.256217602841608,2.699582278108973,0.005399164556217946,0.31452159999999996,2353,8,0.26394700264026405,0.0018494666536206907,-2.256217602841608,22,0.8605224123258655,2.639532792769503,157.67625399227748,-2.6229867850469852,0.0,0,0,0,1378,EXECUTION_STRESS,3,0.001681333321473355,1,2423,987.9402789203635,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
56,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6229867850469852,2.7685692343311503,0,-3.0171774200276626,2.169324016852855,2.6995822781089727,0.0053991645562179455,0.31452159999999996,2351,8,0.26435315181518154,0.0018494666536206907,-2.169324016852855,24,0.9474159983146183,2.639532792769503,157.67625399227748,-2.6229867850469852,0.0,0,0,0,1368,EXECUTION_STRESS,10,0.001681333321473355,1,2423,987.9402789203635,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
54,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6229867850469852,2.9174376928898678,0,-3.0171774200276626,2.217667931660941,2.699582278108973,0.005399164556217946,0.31452159999999996,2353,8,0.2645386409240924,0.0018494666536206907,-2.217667931660941,23,0.8990720835065327,2.639532792769503,157.67625399227748,-2.6229867850469852,0.0,0,0,0,1379,EXECUTION_STRESS,17,0.001681333321473355,1,2423,987.9402789203635,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
50,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6229867850469852,3.1359403566157673,0,-3.0171774200276626,2.28031250483126,2.65690582912832,0.00531381165825664,0.31452159999999996,2353,8,0.26407244669966995,0.0018494666536206907,-2.28031250483126,21,0.836427510336214,2.639532792769503,157.67625399227748,-2.6229867850469852,0.0,0,0,0,1390,EXECUTION_STRESS,31,0.001681333321473355,1,2423,987.9402789203635,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
50,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6230563925783486,3.1618267860123597,0,-3.0172470275590264,2.287208075839118,2.699582278108973,0.005399164556217946,0.31452159999999996,2400,8,0.26409136105610564,0.0018494666536206907,-2.287208075839118,21,0.8296015468597194,2.6396024003008667,157.67625399227748,-2.6230563925783486,0.0,0,0,0,1394,EXECUTION_STRESS,59,0.001681333321473355,1,2423,987.9402789203635,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
54,0.4599999999999958,23423,1.1,NEUTRAL,2026-06-01T06:00:00+00:00,21,941.6662241897998,985.0165874517343,2.6229867850469852,2.8691442738141095,0,-3.0171774200276626,2.202534755785342,2.6569058291283194,0.005313811658256639,0.31452159999999996,2347,8,0.26354744488448845,0.0018494666536206907,-2.202534755785342,23,0.9142052593821315,2.639532792769503,157.67625399227748,-2.6229867850469852,0.0,0,0,0,1396,EXECUTION_STRESS,97,0.001681333321473355,1,2423,987.9402789203635,atr_stop_upper,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.027199999999998,2.7199999999998,0,0.011314800000000106,0.007923342599999895,0.01,2e-05,0.07699520000000001,1,1,0.0032081333333333338,0.0035361548706835944,-0.007923342599999895,0,0.0,0.027199999999998,38.5148,-0.027199999999998,0.0,0,0,0,1,PRIMARY_ZERO_MAKER,3,0.0023574365804557296,0,23,961.90713,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.01,1.0,0,0.0284976000000006,0.0,0.0,0.0,0.0769736,1,1,0.003346678260869565,0.0035361548706835944,0.009268048800000601,0,0.0,0.01,38.497600000000006,-0.01,0.009268048800000601,0,0,0,0,PRIMARY_ZERO_MAKER,10,0.0023574365804557296,0,22,961.47756,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.01,1.0,0,0.0284976000000006,0.0,0.0,0.0,0.0769736,1,1,0.003346678260869565,0.0035361548706835944,0.009268048800000601,0,0.0,0.01,38.497600000000006,-0.01,0.009268048800000601,0,0,0,0,PRIMARY_ZERO_MAKER,17,0.0023574365804557296,0,22,961.47756,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.027199999999998,2.7199999999998,0,0.011314800000000106,0.007923342599999895,0.01,2e-05,0.07699520000000001,1,1,0.0032081333333333338,0.0035361548706835944,-0.007923342599999895,0,0.0,0.027199999999998,38.5148,-0.027199999999998,0.0,0,0,0,1,PRIMARY_ZERO_MAKER,31,0.0023574365804557296,0,23,961.90713,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.01,1.0,0,0.0284976000000006,0.0,0.0,0.0,0.0769736,1,1,0.003346678260869565,0.0035361548706835944,0.009268048800000601,0,0.0,0.01,38.497600000000006,-0.01,0.009268048800000601,0,0,0,0,PRIMARY_ZERO_MAKER,59,0.0023574365804557296,0,22,961.47756,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.045599999999999453,4.559999999999945,0,-0.007066799999997784,0.026314133399997785,0.027199999999998,5.4399999999996e-05,0.0770296,1,1,0.0030811840000000003,0.0035361548706835944,-0.026314133399997785,0,0.0,0.045599999999999453,38.5332,-0.045599999999999453,0.0,0,0,0,2,PRIMARY_ZERO_MAKER,97,0.0023574365804557296,0,24,962.36667,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.027199999999998,2.7199999999998,0,0.06908699999999954,0.0,0.01,2e-05,0.07699520000000001,1,1,0.0032081333333333338,0.0035361548706835944,0.04027311524999953,0,0.0,0.027199999999998,38.5148,-0.027199999999998,0.04027311524999953,0,0,0,1,EXECUTION_STRESS,3,0.0023574365804557296,0,23,960.4628250000001,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.027199999999998,2.7199999999998,0,0.06908699999999954,0.0,0.01,2e-05,0.07699520000000001,1,1,0.0032081333333333338,0.0035361548706835944,0.04027311524999953,0,0.0,0.027199999999998,38.5148,-0.027199999999998,0.04027311524999953,0,0,0,1,EXECUTION_STRESS,10,0.0023574365804557296,0,23,960.4628250000001,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.01,1.0,0,0.08624399999999696,0.0,0.0,0.0,0.0769736,1,1,0.003346678260869565,0.0035361548706835944,0.05744298299999696,0,0.0,0.01,38.497600000000006,-0.01,0.05744298299999696,0,0,0,0,EXECUTION_STRESS,17,0.0023574365804557296,0,22,960.0339000000001,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.027199999999998,2.7199999999998,0,0.06908699999999954,0.0,0.01,2e-05,0.07699520000000001,1,1,0.0032081333333333338,0.0035361548706835944,0.04027311524999953,0,0.0,0.027199999999998,38.5148,-0.027199999999998,0.04027311524999953,0,0,0,1,EXECUTION_STRESS,31,0.0023574365804557296,0,23,960.4628250000001,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.01,1.0,0,0.08624399999999696,0.0,0.0,0.0,0.0769736,1,1,0.003346678260869565,0.0035361548706835944,0.05744298299999696,0,0.0,0.01,38.497600000000006,-0.01,0.05744298299999696,0,0,0,0,EXECUTION_STRESS,59,0.0023574365804557296,0,22,960.0339000000001,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.03199999999999818,3.199999999999818,0,0.06429900000000088,0.0,0.045599999999999453,9.119999999999891e-05,0.07706640000000001,1,1,0.002964092307692308,0.0035361548706835944,0.03548152425000088,0,0.0,0.045599999999999453,38.519600000000004,-0.03199999999999818,0.03548152425000088,0,0,0,3,EXECUTION_STRESS,97,0.0023574365804557296,0,25,960.582525,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.027199999999998,2.7199999999998,0,0.03057220000000143,0.0,0.01769752,3.5395040000000005e-05,0.07699520000000001,1,1,0.0032081333333333338,0.002936154870683594,0.00364616610000143,0,0.0,0.027199999999998,38.5148,-0.027199999999998,0.00364616610000143,0,0,0,1,MAKER_PROMO_OFF,3,0.0023574365804557296,0,23,961.425695,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.01,1.0,0,0.04774639999999636,0.0,0.00689751999999618,1.379503999999236e-05,0.0769736,1,1,0.003346678260869565,0.002936154870683594,0.020828953199996357,0,0.0,0.01,38.497600000000006,-0.01,0.020828953199996357,0,0,0,0,MAKER_PROMO_OFF,10,0.0023574365804557296,0,22,960.9963400000001,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.01,1.0,0,0.04774639999999636,0.0,0.00689751999999618,1.379503999999236e-05,0.0769736,1,1,0.003346678260869565,0.002936154870683594,0.020828953199996357,0,0.0,0.01,38.497600000000006,-0.01,0.020828953199996357,0,0,0,0,MAKER_PROMO_OFF,17,0.0023574365804557296,0,22,960.9963400000001,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.027199999999998,2.7199999999998,0,0.03057220000000143,0.0,0.01769752,3.5395040000000005e-05,0.07699520000000001,1,1,0.0032081333333333338,0.002936154870683594,0.00364616610000143,0,0.0,0.027199999999998,38.5148,-0.027199999999998,0.00364616610000143,0,0,0,1,MAKER_PROMO_OFF,31,0.0023574365804557296,0,23,961.425695,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.01,1.0,0,0.04774639999999636,0.0,0.00689751999999618,1.379503999999236e-05,0.0769736,1,1,0.003346678260869565,0.002936154870683594,0.020828953199996357,0,0.0,0.01,38.497600000000006,-0.01,0.020828953199996357,0,0,0,0,MAKER_PROMO_OFF,59,0.0023574365804557296,0,22,960.9963400000001,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
1,0.4599999999999958,32242,1.5,NEUTRAL,2026-06-01T06:00:00+00:00,11,948.2285232156116,978.4542884259224,0.045599999999999453,4.559999999999945,0,0.012199799999998505,0.014735420100001496,0.034897519999998,6.979503999999601e-05,0.0770296,1,1,0.0030811840000000003,0.002936154870683594,-0.014735420100001496,0,0.0,0.045599999999999453,38.5332,-0.045599999999999453,0.0,0,0,0,2,MAKER_PROMO_OFF,97,0.0023574365804557296,0,24,961.8850050000001,inventory_drag_close,MUUSDT,0,0,US_STOCK:2026-05-29T20:00:00+00:00:2026-06-01T08:00:00+00:00
